filename,folder,latitude,longitude,year,month,day
IMG_20221002_114346699.jpg,photos,51.08023055555556,17.13366388888889,2022,10,2
IMG_20221113_121804438.jpg,photos,51.39746111111111,16.205122222222222,2022,11,13
IMG_20220531_122639.jpg,photos,50.24203055555556,16.852027777777778,2022,5,31
IMG_20221113_134044593_HDR.jpg,photos,51.20732777777778,16.16243611111111,2022,11,13
IMG_20220423_140415872.jpg,photos,51.115608333333334,17.045686111111113,2022,4,23
IMG_20220517_120719409.jpg,photos,51.10990555555556,17.07975,2022,5,17
IMG_20220807_120037041_HDR.jpg,photos,51.17095277777778,17.120005555555554,2022,8,7
IMG_20220515_091239736.jpg,photos,51.047,17.153208333333332,2022,5,15
IMG_20220501_125447156_HDR.jpg,photos,50.08731111111111,14.427438888888888,2022,5,1
IMG_20220501_173004991.jpg,photos,50.086555555555556,14.411558333333334,2022,5,1
IMG_20220515_132038054.jpg,photos,51.108533333333334,17.081802777777778,2022,5,15
IMG_20220504_131233583.jpg,photos,51.09708055555556,17.056900000000002,2022,5,4
IMG_20220531_120755295.jpg,photos,50.23860833333333,16.847438888888888,2022,5,31
IMG_20221005_110120650.jpg,photos,51.09603888888889,17.06241111111111,2022,10,5
IMG_20221113_124004926_HDR.jpg,photos,51.39655277777778,16.20798611111111,2022,11,13
IMG_20221111_151717317_HDR.jpg,photos,50.81179722222222,19.096941666666666,2022,11,11
IMG_20220918_170157690~2.jpg,photos,51.11408333333333,17.04592777777778,2022,9,18
IMG_20221113_133142300_HDR.jpg,photos,51.2091,16.164602777777777,2022,11,13
IMG_20220602_163147299.jpg,photos,50.76526388888889,16.28009722222222,2022,6,2
IMG_20221002_123143446.jpg,photos,51.07995833333334,17.114655555555558,2022,10,2
IMG_20220530_121719998.jpg,photos,50.45385277777778,16.62996111111111,2022,5,30
IMG_20220502_113713177_HDR.jpg,photos,50.09105,14.398769444444444,2022,5,2
IMG_20220716_124300546_HDR.jpg,photos,51.11298888888889,17.026580555555554,2022,7,16
IMG_20220717_125846667.jpg,photos,51.151849999999996,16.99325,2022,7,17
IMG_20220625_112924123.jpg,photos,51.094430555555554,17.019977777777775,2022,6,25
IMG_20220501_183856950.jpg,photos,50.080933333333334,14.414352777777777,2022,5,1
IMG_20220530_175043446.jpg,photos,50.25759444444444,16.82295,2022,5,30
IMG_20221105_134224192.jpg,photos,51.11365833333333,17.085627777777777,2022,11,5
IMG_20220423_161331765_HDR.jpg,photos,51.116216666666666,17.04486388888889,2022,4,23
IMG_20220501_145244544_HDR.jpg,photos,50.086016666666666,14.42056111111111,2022,5,1
IMG_20220603_141152279.jpg,photos,50.902877777777775,15.737838888888888,2022,6,3
IMG_20220517_124946998.jpg,photos,51.109436111111116,17.08019722222222,2022,5,17
IMG_20220501_133043909_HDR.jpg,photos,50.08670555555556,14.420438888888889,2022,5,1
IMG_20220820_131413382_HDR.jpg,photos,50.84198611111111,16.29183888888889,2022,8,20
IMG_20221009_121722157_HDR.jpg,photos,51.0748,17.127252777777777,2022,10,9
IMG_20220531_192210230_HDR.jpg,photos,50.26025277777778,16.819961111111112,2022,5,31
IMG_20220502_144356551.jpg,photos,50.086669444444446,14.410008333333334,2022,5,2
IMG_20220603_172555131_HDR.jpg,photos,51.01733333333333,15.663058333333334,2022,6,3
IMG_20220617_170823687.jpg,photos,50.853030555555556,15.565669444444445,2022,6,17
IMG_20220502_143545328.jpg,photos,50.08728888888889,14.406647222222222,2022,5,2
IMG_20220502_144807253.jpg,photos,50.08608888888889,14.413305555555556,2022,5,2
IMG_20220515_131933217.jpg,photos,51.10828611111111,17.08153888888889,2022,5,15
IMG_20220501_185032514.jpg,photos,50.07570555555556,14.414408333333334,2022,5,1
IMG_20220904_125125695.jpg,photos,50.40453888888889,16.395575,2022,9,4
IMG_20220502_173939274.jpg,photos,50.766130555555556,15.044563888888888,2022,5,2
IMG_20220605_132346760.jpg,photos,51.209411111111116,17.37912222222222,2022,6,5
IMG_20220807_132148105_HDR.jpg,photos,51.17853611111111,17.146663888888888,2022,8,7
IMG_20220530_125458224_HDR.jpg,photos,50.45401666666667,16.631855555555557,2022,5,30
IMG_20220531_130922531.jpg,photos,50.27415555555555,16.882644444444445,2022,5,31
IMG_20220605_130204921.jpg,photos,51.208938888888895,17.376883333333335,2022,6,5
IMG_20220807_114557048.jpg,photos,51.16491111111111,17.102383333333336,2022,8,7
IMG_20221111_150046330_HDR.jpg,photos,50.81255833333333,19.098216666666666,2022,11,11
IMG_20220827_104339113.jpg,photos,51.13825277777778,17.060683333333333,2022,8,27
IMG_20220618_134720173.jpg,photos,50.798674999999996,15.834197222222222,2022,6,18
IMG_20221111_145700862_HDR.jpg,photos,50.81211666666666,19.097469444444442,2022,11,11
IMG_20220716_124452201_HDR.jpg,photos,51.11323333333333,17.026369444444445,2022,7,16
IMG_20220612_104206712.jpg,photos,51.16009722222222,17.087274999999998,2022,6,12
IMG_20220717_125234287.jpg,photos,51.14673888888889,17.007413888888887,2022,7,17
IMG_20220601_173143183.jpg,photos,50.573463888888895,16.641955555555555,2022,6,1
IMG_20220807_112107673.jpg,photos,51.14555277777778,17.097613888888887,2022,8,7
IMG_20221111_145205323_HDR.jpg,photos,50.812213888888884,19.096152777777778,2022,11,11
IMG_20220602_133509878_HDR.jpg,photos,50.71257222222223,16.358619444444447,2022,6,2
IMG_20220707_172935963_HDR.jpg,photos,51.113661111111114,17.04031388888889,2022,7,7
IMG_20220716_110457788.jpg,photos,51.10955555555556,17.031791666666667,2022,7,16
IMG_20220602_165010600.jpg,photos,50.76549722222222,16.279902777777778,2022,6,2
IMG_20220517_125851207.jpg,photos,51.109383333333334,17.080416666666668,2022,5,17
IMG_20220702_114141148.jpg,photos,51.15748611111111,17.094638888888888,2022,7,2
IMG_20220515_083739439.jpg,photos,51.075786111111114,17.131233333333334,2022,5,15
IMG_20221120_133255099.jpg,photos,51.09957777777778,17.065383333333333,2022,11,20
IMG_20220601_135811564.jpg,photos,50.442411111111106,16.244683333333334,2022,6,1
IMG_20220502_122341640.jpg,photos,50.091950000000004,14.40385,2022,5,2
IMG_20221113_120904995.jpg,photos,51.39713611111111,16.203533333333333,2022,11,13
IMG_20220717_125517509_HDR.jpg,photos,51.15207222222222,16.99347777777778,2022,7,17
IMG_20220807_131750726.jpg,photos,51.17941388888889,17.14475277777778,2022,8,7
IMG_20220604_122310322_HDR.jpg,photos,50.84217777777778,16.291033333333335,2022,6,4
IMG_20221113_133550454_HDR.jpg,photos,51.20964444444445,16.164849999999998,2022,11,13
IMG_20221114_111841127.jpg,photos,51.150891666666666,17.078419444444446,2022,11,14
IMG_20220205_192142677.jpg,photos,50.41218333333333,30.442625,2022,2,5
IMG_20220501_084353107.jpg,photos,50.9026,15.753961111111112,2022,5,1
IMG_20220501_181151252.jpg,photos,50.08771111111111,14.404497222222222,2022,5,1
IMG_20220602_125112531.jpg,photos,50.62779444444445,16.494130555555557,2022,6,2
IMG_20220605_124621903_HDR.jpg,photos,51.209097222222226,17.3768,2022,6,5
IMG_20220601_121958798.jpg,photos,50.39363888888889,16.38422222222222,2022,6,1
IMG_20220501_180324306_HDR.jpg,photos,50.08728333333334,14.407127777777777,2022,5,1
IMG_20221031_102501468.jpg,photos,53.01018611111111,18.60525,2022,10,31
IMG_20220530_125052533_HDR.jpg,photos,50.454172222222226,16.63117777777778,2022,5,30
IMG_20220501_132149590_HDR.jpg,photos,50.08730277777778,14.421780555555555,2022,5,1
IMG_20221105_135826629_HDR.jpg,photos,51.113825,17.082786111111112,2022,11,5
IMG_20221031_101105365_HDR.jpg,photos,53.010175,18.604858333333336,2022,10,31
IMG_20220531_094729494_HDR.jpg,photos,50.2408,16.852022222222224,2022,5,31
IMG_20221031_102243990.jpg,photos,53.010375,18.605325,2022,10,31
IMG_20220515_095032564.jpg,photos,51.02708888888889,17.10735277777778,2022,5,15
IMG_20220602_154116691_HDR.jpg,photos,50.76513333333333,16.280155555555556,2022,6,2
IMG_20220807_113954976.jpg,photos,51.16272222222222,17.102241666666668,2022,8,7
IMG_20220601_122443632_HDR.jpg,photos,50.393652777777774,16.383547222222223,2022,6,1
IMG_20220618_101631325.jpg,photos,50.81395277777777,15.49688611111111,2022,6,18
IMG_20220528_160801505.jpg,photos,50.86917777777778,14.827427777777778,2022,5,28
IMG_20220502_143146877.jpg,photos,50.088502777777784,14.405566666666667,2022,5,2
IMG_20220612_165151917.jpg,photos,51.09620555555556,17.05223611111111,2022,6,12
IMG_20220604_115918679.jpg,photos,50.84245833333333,16.291697222222226,2022,6,4
IMG_20220502_145310494.jpg,photos,50.08618055555556,14.416616666666666,2022,5,2
IMG_20220918_163230301.jpg,photos,51.12207222222222,17.051961111111112,2022,9,18
IMG_20221002_122238494.jpg,photos,51.07859166666667,17.119825,2022,10,2
IMG_20220602_125107042.jpg,photos,50.62779444444445,16.494130555555557,2022,6,2
IMG_20220716_124503780_HDR.jpg,photos,51.11323333333333,17.026369444444445,2022,7,16
IMG_20220904_121616090_HDR.jpg,photos,50.40453888888889,16.396083333333333,2022,9,4
IMG_20220501_180124543_HDR.jpg,photos,50.0872,14.407452777777777,2022,5,1
IMG_20220618_135447339.jpg,photos,50.79858333333333,15.834227777777778,2022,6,18
IMG_20220501_132533616.jpg,photos,50.086908333333334,14.420855555555555,2022,5,1
IMG_20220502_123223051_HDR.jpg,photos,50.091544444444445,14.404997222222223,2022,5,2
IMG_20220924_135528294.jpg,photos,51.112775,17.083166666666667,2022,9,24
IMG_20220501_185930725_HDR.jpg,photos,50.075611111111115,14.414077777777779,2022,5,1
