filename,folder,latitude,longitude,year,month,day
IMG_20230917_112611785_HDR.jpg,photos,51.26141388888889,16.468091666666666,2023,9,17
IMG_20230903_145014914.jpg,photos,50.71073055555556,16.860072222222225,2023,9,3
IMG_20231021_123411540_HDR.jpg,photos,51.97629166666667,9.514661111111112,2023,10,21
IMG_20230729_152828912_HDR.jpg,photos,51.10669722222222,17.028080555555555,2023,7,29
IMG_20231112_112636783_HDR.jpg,photos,49.05179166666667,14.440752777777778,2023,11,12
IMG_20231110_165033638.jpg,photos,50.08688055555556,14.428172222222221,2023,11,10
IMG_20231112_161138522.jpg,photos,48.81052777777777,14.318130555555555,2023,11,12
IMG_20230930_120636560_HDR.jpg,photos,50.67012222222222,17.91886388888889,2023,9,30
IMG_20231112_101043710_HDR.jpg,photos,49.05168333333333,14.435602777777778,2023,11,12
IMG_20230909_133046918.jpg,photos,50.86528611111111,15.680494444444443,2023,9,9
IMG_20230818_142146620.jpg,photos,54.186277777777775,15.55375277777778,2023,8,18
IMG_20230730_123217942_HDR-edited.jpg,photos,50.44073333333333,17.768508333333333,2023,7,30
IMG_20231126_102408730_HDR.jpg,photos,52.520152777777774,13.295758333333334,2023,11,26
IMG_20230917_113355124_HDR.jpg,photos,51.26190833333333,16.46784444444444,2023,9,17
IMG_20230917_140002721_HDR.jpg,photos,51.261825,16.72043611111111,2023,9,17
IMG_20231102_105622233.jpg,photos,51.05340277777778,13.732597222222223,2023,11,2
IMG_20230815_124450625.jpg,photos,53.735952777777776,18.920547222222222,2023,8,15
IMG_20230819_103216534.jpg,photos,53.430991666666664,14.56605,2023,8,19
IMG_20231111_180243378.jpg,photos,49.050599999999996,14.437033333333334,2023,11,11
IMG_20231102_112010029.jpg,photos,51.053552777777774,13.73386111111111,2023,11,2
IMG_20230514_110037212_HDR.jpg,photos,51.160866666666664,16.89988888888889,2023,5,14
IMG_20231022_102525430.jpg,photos,52.36726388888889,9.73811111111111,2023,10,22
IMG_20231110_172206344.jpg,photos,50.07991388888889,14.430302777777777,2023,11,10
IMG_20230818_141902221_HDR.jpg,photos,54.185291666666664,15.553619444444445,2023,8,18
IMG_20231008_173424611_HDR.jpg,photos,51.09265277777778,17.062897222222222,2023,10,8
IMG_20230819_101438054_HDR.jpg,photos,53.429519444444445,14.565050000000001,2023,8,19
IMG_20231102_160449398.jpg,photos,51.05287777777777,13.73681111111111,2023,11,2
IMG_20231022_103050632_HDR.jpg,photos,52.36646944444445,9.736708333333333,2023,10,22
IMG_20230813_110258897.jpg,photos,53.12258888888889,17.998066666666666,2023,8,13
IMG_20230416_134303202_HDR.jpg,photos,50.74988611111111,16.411102777777778,2023,4,16
IMG_20230814_150503870.jpg,photos,54.36045277777778,19.676272222222224,2023,8,14
IMG_20230813_111303359.jpg,photos,53.12333888888889,17.99678888888889,2023,8,13
IMG_20230815_102524921.jpg,photos,54.03865277777778,19.02830833333333,2023,8,15
